,Datetime,open,high,low,close
834,2022-11-01T14:00:00.000Z,1578.4,1578.4,1565.8,1566
835,2022-11-01T13:00:00.000Z,1592.5,1594.5,1572.9,1574
836,2022-11-01T12:00:00.000Z,1589,1596.1,1587.6,1596.1
837,2022-11-01T11:00:00.000Z,1599.9,1601,1586.4,1591.4
838,2022-11-01T10:00:00.000Z,1596.1,1604.2,1596.1,1604.2
839,2022-11-01T09:00:00.000Z,1588.3,1606.7,1588.3,1596.1
840,2022-11-01T08:00:00.000Z,1592.2,1592.2,1586.7,1586.7
841,2022-11-01T07:00:00.000Z,1596.1,1596.1,1588.3,1588.3
842,2022-11-01T06:00:00.000Z,1591.1,1601.1,1591.1,1596
843,2022-11-01T05:00:00.000Z,1591.1,1592.6,1588.3,1591.6
844,2022-11-01T04:00:00.000Z,1585.6,1594.1,1580.5,1588.3
845,2022-11-01T03:00:00.000Z,1597.9,1597.9,1588.3,1588.3
846,2022-11-01T02:00:00.000Z,1580.5,1596.2,1580.5,1596.2
847,2022-11-01T01:00:00.000Z,1571.3,1580.5,1570.2,1580.5
848,2022-11-01T00:00:00.000Z,1572.7,1573.7,1572.7,1572.7
849,2022-11-03T00:00:00.000Z,1519,1533.1,1516.1,1533.1
850,2022-11-02T23:00:00.000Z,1509.7,1521.8,1509.7,1521
851,2022-11-02T22:00:00.000Z,1509.9,1514,1504.4,1507.7
852,2022-11-02T21:00:00.000Z,1509.2,1511.1,1504.3,1509
853,2022-11-02T20:00:00.000Z,1533.5,1535.7,1504.2,1510.9
854,2022-11-02T19:00:00.000Z,1563.6,1585.1,1528,1536.6
855,2022-11-02T18:00:00.000Z,1557.4,1617.1,1544.7,1561.6
856,2022-11-02T17:00:00.000Z,1567.5,1567.5,1552.3,1559.8
857,2022-11-02T16:00:00.000Z,1559.2,1572.7,1553.2,1572.7
858,2022-11-02T15:00:00.000Z,1557.2,1561.6,1555.8,1561.6
859,2022-11-02T14:00:00.000Z,1550.7,1561,1550.5,1557.1
860,2022-11-02T13:00:00.000Z,1557,1557,1549.8,1553.2
861,2022-11-02T12:00:00.000Z,1553.9,1556.9,1550,1556.9
862,2022-11-02T11:00:00.000Z,1548.5,1555,1548.5,1555
863,2022-11-02T10:00:00.000Z,1556.6,1556.6,1538.8,1549.1
864,2022-11-02T09:00:00.000Z,1574.3,1577.3,1558.7,1560.5
865,2022-11-02T08:00:00.000Z,1560.8,1561.8,1560.8,1561.8
866,2022-11-02T07:00:00.000Z,1583.9,1583.9,1556.4,1562.6
867,2022-11-02T06:00:00.000Z,1585,1585,1585,1585
868,2022-11-02T05:00:00.000Z,1595.8,1597.5,1586.6,1586.6
869,2022-11-02T04:00:00.000Z,1591.5,1591.5,1591.5,1591.5
870,2022-11-02T03:00:00.000Z,1589.9,1592.4,1589.9,1591.5
871,2022-11-02T02:00:00.000Z,1583.4,1593.5,1582,1593.5
872,2022-11-02T01:00:00.000Z,1586.6,1586.6,1585.9,1585.9
873,2022-11-02T00:00:00.000Z,1580,1584.1,1579,1584.1
874,2022-11-04T00:00:00.000Z,1531.2,1539,1529.4,1537.7
875,2022-11-03T23:00:00.000Z,1531.1,1533.2,1527,1530.2
876,2022-11-03T22:00:00.000Z,1543.7,1543.7,1527,1531.1
877,2022-11-03T21:00:00.000Z,1541.3,1544.6,1538.2,1541.5
878,2022-11-03T20:00:00.000Z,1542,1543.1,1538.4,1542
879,2022-11-03T19:00:00.000Z,1546,1546.3,1542,1542
880,2022-11-03T18:00:00.000Z,1542,1546,1536.9,1544.6
881,2022-11-03T17:00:00.000Z,1546,1546,1541.4,1541.5
882,2022-11-03T16:00:00.000Z,1542,1546,1542,1546
883,2022-11-03T15:00:00.000Z,1550.9,1552,1544.7,1544.7
884,2022-11-03T14:00:00.000Z,1526.2,1550.4,1526.2,1547.1
885,2022-11-03T13:00:00.000Z,1531.3,1540,1531.3,1532.9
886,2022-11-03T12:00:00.000Z,1536.2,1538.5,1525.3,1528.2
887,2022-11-03T11:00:00.000Z,1538,1538,1524.9,1526.1
888,2022-11-03T10:00:00.000Z,1552.8,1555.9,1542.7,1547.8
889,2022-11-03T09:00:00.000Z,1546.8,1550,1545.5,1550
890,2022-11-03T08:00:00.000Z,1543,1543.9,1538.8,1543.9
891,2022-11-03T07:00:00.000Z,1551,1551,1549.1,1549.1
892,2022-11-03T06:00:00.000Z,1547.6,1547.6,1547.6,1547.6
893,2022-11-03T05:00:00.000Z,1556.1,1556.1,1556.1,1556.1
894,2022-11-03T04:00:00.000Z,1552.9,1556.8,1551.6,1556.1
895,2022-11-03T03:00:00.000Z,1546,1553,1546,1553
896,2022-11-03T02:00:00.000Z,1546.2,1548.3,1542.6,1546
897,2022-11-03T01:00:00.000Z,1532.9,1541.7,1530.6,1541.7
898,2022-11-03T00:00:00.000Z,1519,1533.1,1516.1,1533.1
899,2022-11-05T00:00:00.000Z,1645.8,1663.3,1641.1,1657.5
900,2022-11-04T23:00:00.000Z,1645.9,1646.2,1645.9,1646.2
901,2022-11-04T22:00:00.000Z,1647.5,1651.5,1645.6,1650.9
902,2022-11-04T21:00:00.000Z,1643.8,1651.2,1642.9,1650.1
903,2022-11-04T20:00:00.000Z,1646.6,1647.8,1639.2,1645.2
904,2022-11-04T19:00:00.000Z,1638.4,1646.6,1638.4,1640.6
905,2022-11-04T18:00:00.000Z,1623.5,1646,1620.5,1638.2
906,2022-11-04T17:00:00.000Z,1618.8,1627.2,1616.7,1627.2
907,2022-11-04T16:00:00.000Z,1627.6,1627.6,1609.8,1617.8
908,2022-11-04T15:00:00.000Z,1659.7,1659.9,1626.5,1626.5
909,2022-11-04T14:00:00.000Z,1616.8,1671.7,1615.3,1659.7
910,2022-11-04T13:00:00.000Z,1609.3,1623,1608.7,1612.7
911,2022-11-04T12:00:00.000Z,1577.2,1608.1,1565.3,1608.1
912,2022-11-04T11:00:00.000Z,1593.5,1593.5,1579.1,1579.6
913,2022-11-04T10:00:00.000Z,1577.7,1595.2,1574.5,1593.6
914,2022-11-04T09:00:00.000Z,1582.2,1583.4,1576.4,1580
915,2022-11-04T08:00:00.000Z,1587,1587,1583.1,1583.1
916,2022-11-04T07:00:00.000Z,1580.7,1587,1576.7,1587
917,2022-11-04T06:00:00.000Z,1565.5,1585.5,1565.5,1578.3
918,2022-11-04T05:00:00.000Z,1548.9,1564,1548.9,1563.2
919,2022-11-04T04:00:00.000Z,1549,1550.7,1547.5,1550.7
920,2022-11-04T03:00:00.000Z,1542.2,1549,1540.6,1549
921,2022-11-04T02:00:00.000Z,1539.1,1544.1,1539.1,1541.2
922,2022-11-04T01:00:00.000Z,1542.6,1543.1,1538.3,1538.3
923,2022-11-04T00:00:00.000Z,1531.2,1539,1529.4,1537.7
924,2022-11-06T00:00:00.000Z,1627.6,1632.5,1621.7,1632.5
925,2022-11-05T23:00:00.000Z,1633.7,1634,1624,1628.6
926,2022-11-05T22:00:00.000Z,1632.2,1634.9,1632.2,1634.3
927,2022-11-05T21:00:00.000Z,1631,1633,1631,1633
928,2022-11-05T20:00:00.000Z,1633.1,1633.1,1631.5,1631.5
929,2022-11-05T19:00:00.000Z,1631.2,1631.2,1630.3,1630.3
930,2022-11-05T18:00:00.000Z,1634.6,1634.6,1628.2,1629.1
931,2022-11-05T17:00:00.000Z,1638.4,1638.4,1638.4,1638.4
932,2022-11-05T16:00:00.000Z,1636.6,1642.7,1636.6,1639.6
933,2022-11-05T15:00:00.000Z,1629.2,1640,1628.7,1636.7
934,2022-11-05T14:00:00.000Z,1629.3,1629.3,1628.5,1628.5
935,2022-11-05T13:00:00.000Z,1641.8,1642.7,1636,1636
936,2022-11-05T12:00:00.000Z,1649.3,1649.3,1649.3,1649.3
937,2022-11-05T11:00:00.000Z,1645.5,1649.6,1645.2,1648.3
938,2022-11-05T10:00:00.000Z,1640.8,1642.5,1638.7,1639.1
939,2022-11-05T09:00:00.000Z,1641.4,1644.9,1640.8,1641.7
940,2022-11-05T08:00:00.000Z,1641.5,1646.6,1640.4,1641.2
941,2022-11-05T07:00:00.000Z,1654.8,1654.8,1648.7,1648.7
942,2022-11-05T06:00:00.000Z,1647,1656,1647,1653.7
943,2022-11-05T05:00:00.000Z,1645,1648.4,1645,1645.1
944,2022-11-05T04:00:00.000Z,1647,1650,1647,1647.8
945,2022-11-05T03:00:00.000Z,1648.8,1654.8,1645.9,1646.1
946,2022-11-05T02:00:00.000Z,1655.4,1656.2,1645.9,1645.9
947,2022-11-05T01:00:00.000Z,1656.1,1656.1,1651.1,1652.5
948,2022-11-05T00:00:00.000Z,1645.8,1663.3,1641.1,1657.5
949,2022-11-07T00:00:00.000Z,1570.4,1578.4,1565.7,1571.6
950,2022-11-06T23:00:00.000Z,1601.2,1601.4,1566.6,1569.1
951,2022-11-06T22:00:00.000Z,1605.5,1605.5,1591.1,1602.3
952,2022-11-06T21:00:00.000Z,1611,1611.7,1602.8,1604.5
953,2022-11-06T20:00:00.000Z,1609.8,1610.6,1609.1,1609.1
954,2022-11-06T19:00:00.000Z,1610.2,1610.2,1608.2,1608.2
955,2022-11-06T18:00:00.000Z,1611,1611,1605.1,1605.1
956,2022-11-06T17:00:00.000Z,1616.8,1616.8,1614.5,1614.5
957,2022-11-06T16:00:00.000Z,1622.6,1623.3,1611.4,1622.9
958,2022-11-06T15:00:00.000Z,1627.9,1630.8,1625.6,1625.6
959,2022-11-06T14:00:00.000Z,1623.1,1623.4,1623.1,1623.4
960,2022-11-06T13:00:00.000Z,1618.7,1618.7,1618.7,1618.7
961,2022-11-06T12:00:00.000Z,1622.1,1622.1,1618.7,1618.7
962,2022-11-06T11:00:00.000Z,1626.4,1626.4,1611.4,1611.4
963,2022-11-06T10:00:00.000Z,1627.7,1627.7,1627.7,1627.7
964,2022-11-06T09:00:00.000Z,1634.8,1634.8,1627.7,1627.7
965,2022-11-06T08:00:00.000Z,1622.3,1637.6,1622.3,1637.6
966,2022-11-06T07:00:00.000Z,1619,1619,1619,1619
967,2022-11-06T06:00:00.000Z,1614.5,1614.5,1614.5,1614.5
968,2022-11-06T05:00:00.000Z,1616.5,1616.5,1615.2,1615.2
969,2022-11-06T04:00:00.000Z,1620.8,1621.4,1618.1,1618.1
970,2022-11-06T03:00:00.000Z,1617.1,1622.6,1614.9,1622.6
971,2022-11-06T02:00:00.000Z,1617.1,1617.1,1615.2,1615.2
972,2022-11-06T01:00:00.000Z,1631.7,1631.7,1616.1,1616.9
973,2022-11-06T00:00:00.000Z,1627.6,1632.5,1621.7,1632.5
974,2022-11-08T00:00:00.000Z,1568.2,1574,1563,1563
975,2022-11-07T23:00:00.000Z,1560.6,1567.9,1560.6,1567
976,2022-11-07T22:00:00.000Z,1575,1575,1549,1560.5
977,2022-11-07T21:00:00.000Z,1600.5,1600.5,1576.4,1576.4
978,2022-11-07T20:00:00.000Z,1603,1604,1602.5,1602.5
979,2022-11-07T19:00:00.000Z,1591,1605.8,1591,1599
980,2022-11-07T18:00:00.000Z,1586,1591,1586,1589.6
981,2022-11-07T17:00:00.000Z,1578.6,1584.6,1578.6,1583
982,2022-11-07T16:00:00.000Z,1591.8,1598.9,1583,1583
983,2022-11-07T15:00:00.000Z,1575.3,1591.8,1575.3,1591.8
984,2022-11-07T14:00:00.000Z,1579.4,1581,1569.2,1572.6
985,2022-11-07T13:00:00.000Z,1584.5,1586.3,1576.6,1580.2
986,2022-11-07T12:00:00.000Z,1578.3,1582.7,1578,1582.7
987,2022-11-07T11:00:00.000Z,1578.6,1578.6,1577.6,1577.6
988,2022-11-07T10:00:00.000Z,1566.8,1582.8,1566.8,1579.4
989,2022-11-07T09:00:00.000Z,1570.5,1574,1565.4,1565.4
990,2022-11-07T08:00:00.000Z,1548.2,1569.3,1548.2,1569.3
991,2022-11-07T07:00:00.000Z,1572.9,1573.4,1548.2,1548.5
992,2022-11-07T06:00:00.000Z,1587.8,1587.8,1577,1577
993,2022-11-07T05:00:00.000Z,1588.9,1593,1587,1589.9
994,2022-11-07T04:00:00.000Z,1584.2,1584.2,1579,1584
995,2022-11-07T03:00:00.000Z,1590.8,1590.8,1584.9,1585.7
996,2022-11-07T02:00:00.000Z,1585,1592,1585,1592
997,2022-11-07T01:00:00.000Z,1571.5,1583.3,1569.4,1583.3
998,2022-11-07T00:00:00.000Z,1570.4,1578.4,1565.7,1571.6
999,2022-11-09T00:00:00.000Z,1333,1335,1316,1318
1000,2022-11-08T23:00:00.000Z,1318.8,1342.3,1315.2,1332.3
1001,2022-11-08T22:00:00.000Z,1334,1336.4,1312.7,1318.6
1002,2022-11-08T21:00:00.000Z,1311.1,1337.2,1301.5,1334.1
1003,2022-11-08T20:00:00.000Z,1319.6,1333.4,1284.4,1311.9
1004,2022-11-08T19:00:00.000Z,1349.2,1355.9,1232.4,1319.9
1005,2022-11-08T18:00:00.000Z,1449.5,1463.1,1349.2,1349.2
1006,2022-11-08T17:00:00.000Z,1546.7,1552.3,1449.5,1449.5
1007,2022-11-08T16:00:00.000Z,1460.2,1578.1,1456.3,1545.2
1008,2022-11-08T15:00:00.000Z,1446.6,1460.2,1429,1460.2
1009,2022-11-08T14:00:00.000Z,1462.6,1472,1426.8,1446.8
1010,2022-11-08T13:00:00.000Z,1475,1476.1,1460.9,1462.3
1011,2022-11-08T12:00:00.000Z,1476.1,1485.2,1474.1,1477.1
1012,2022-11-08T11:00:00.000Z,1478.2,1485,1472,1477
1013,2022-11-08T10:00:00.000Z,1488.8,1488.8,1479,1479
1014,2022-11-08T09:00:00.000Z,1486,1493.2,1482.5,1490
1015,2022-11-08T08:00:00.000Z,1494,1494,1483.5,1485.7
1016,2022-11-08T07:00:00.000Z,1484.4,1495.3,1479,1494.7
1017,2022-11-08T06:00:00.000Z,1469,1490,1467.6,1485.5
1018,2022-11-08T05:00:00.000Z,1464,1472.5,1438,1472.5
1019,2022-11-08T04:00:00.000Z,1508.5,1511.8,1462.5,1465.7
1020,2022-11-08T03:00:00.000Z,1540.7,1544,1505.7,1508
1021,2022-11-08T02:00:00.000Z,1571.3,1575.1,1540.1,1540.1
1022,2022-11-08T01:00:00.000Z,1563,1576.2,1563,1571.7
1023,2022-11-08T00:00:00.000Z,1568.2,1574,1563,1563
1024,2022-11-10T00:00:00.000Z,1099.2,1143.5,1087.3,1143.5
1025,2022-11-09T23:00:00.000Z,1115.4,1116.2,1075.3,1099.6
1026,2022-11-09T22:00:00.000Z,1106.6,1128.8,1101.8,1115.3
1027,2022-11-09T21:00:00.000Z,1164.6,1164.6,1103.2,1106.6
1028,2022-11-09T20:00:00.000Z,1195,1197.8,1151.2,1166.1
1029,2022-11-09T19:00:00.000Z,1163.4,1202.4,1162.9,1194.1
1030,2022-11-09T18:00:00.000Z,1168.1,1173.9,1147.1,1165
1031,2022-11-09T17:00:00.000Z,1172.6,1183.1,1156.3,1168.1
1032,2022-11-09T16:00:00.000Z,1161.6,1193.9,1151.4,1171.4
1033,2022-11-09T15:00:00.000Z,1224.1,1237.9,1149.7,1161.4
1034,2022-11-09T14:00:00.000Z,1211.7,1242.1,1191.6,1226
1035,2022-11-09T13:00:00.000Z,1223.6,1231.8,1195.6,1211.7
1036,2022-11-09T12:00:00.000Z,1219.4,1244.7,1215.1,1223.6
1037,2022-11-09T11:00:00.000Z,1193.3,1220.2,1179,1219.9
1038,2022-11-09T10:00:00.000Z,1212,1224.9,1141.1,1194.5
1039,2022-11-09T09:00:00.000Z,1261.4,1261.4,1198.1,1210.9
1040,2022-11-09T08:00:00.000Z,1272.8,1273.8,1251.6,1262.4
1041,2022-11-09T07:00:00.000Z,1293.9,1297.8,1267.5,1273.1
1042,2022-11-09T06:00:00.000Z,1299.4,1306.1,1295,1295
1043,2022-11-09T05:00:00.000Z,1300,1313.9,1287.1,1302
1044,2022-11-09T04:00:00.000Z,1307.8,1314.6,1301.9,1302.1
1045,2022-11-09T03:00:00.000Z,1293.5,1311.3,1283.8,1309.6
1046,2022-11-09T02:00:00.000Z,1316.9,1326.7,1293.2,1293.2
1047,2022-11-09T01:00:00.000Z,1316.6,1329,1314.5,1316.3
1048,2022-11-09T00:00:00.000Z,1333,1335,1316,1318
1049,2022-11-11T00:00:00.000Z,1296.1,1300,1282.8,1293.5
1050,2022-11-10T23:00:00.000Z,1318.7,1320.6,1287.2,1295.7
1051,2022-11-10T22:00:00.000Z,1318.3,1323.7,1306.5,1323.7
1052,2022-11-10T21:00:00.000Z,1332.8,1337.8,1314.6,1318.3
1053,2022-11-10T20:00:00.000Z,1289.8,1332.8,1285.1,1332.8
1054,2022-11-10T19:00:00.000Z,1273.5,1290.5,1264.7,1289.5
1055,2022-11-10T18:00:00.000Z,1258.3,1279.2,1252.4,1269.9
1056,2022-11-10T17:00:00.000Z,1316.3,1318.7,1248.2,1260.2
1057,2022-11-10T16:00:00.000Z,1318.5,1345.4,1305.9,1318.9
1058,2022-11-10T15:00:00.000Z,1316.5,1340.5,1304.7,1318.4
1059,2022-11-10T14:00:00.000Z,1290.4,1319,1274.6,1316.4
1060,2022-11-10T13:00:00.000Z,1199.6,1304.7,1190.3,1290.4
1061,2022-11-10T12:00:00.000Z,1174.9,1209.8,1174.9,1199.6
1062,2022-11-10T11:00:00.000Z,1170.1,1184.8,1169.1,1175.3
1063,2022-11-10T10:00:00.000Z,1194.5,1198.9,1170.1,1170.1
1064,2022-11-10T09:00:00.000Z,1211.1,1213.5,1184,1195.4
1065,2022-11-10T08:00:00.000Z,1185.9,1212.8,1172.5,1212.4
1066,2022-11-10T07:00:00.000Z,1175.7,1197.6,1170.6,1186.5
1067,2022-11-10T06:00:00.000Z,1182.8,1189.2,1173.1,1173.9
1068,2022-11-10T05:00:00.000Z,1173.4,1194.2,1173.4,1183.6
1069,2022-11-10T04:00:00.000Z,1168.9,1177.6,1159,1170.8
1070,2022-11-10T03:00:00.000Z,1146,1179.9,1145.7,1168.9
1071,2022-11-10T02:00:00.000Z,1135.8,1146,1127.5,1146
1072,2022-11-10T01:00:00.000Z,1143.6,1159.7,1132.1,1134.9
1073,2022-11-10T00:00:00.000Z,1099.2,1143.5,1087.3,1143.5
1074,2022-11-12T00:00:00.000Z,1284.8,1286.2,1270.2,1270.2
1075,2022-11-11T23:00:00.000Z,1277,1287.6,1269.7,1287.6
1076,2022-11-11T22:00:00.000Z,1266.5,1278.4,1264,1278.4
1077,2022-11-11T21:00:00.000Z,1242.9,1270,1242.9,1264.1
1078,2022-11-11T20:00:00.000Z,1270.4,1270.4,1238,1243.9
1079,2022-11-11T19:00:00.000Z,1259.9,1271.5,1248.7,1271.5
1080,2022-11-11T18:00:00.000Z,1272.2,1280.6,1259.9,1261.4
1081,2022-11-11T17:00:00.000Z,1245.8,1273.5,1245.8,1273.5
1082,2022-11-11T16:00:00.000Z,1258.6,1258.6,1231.1,1244.6
1083,2022-11-11T15:00:00.000Z,1260.1,1274.3,1241.5,1254.8
1084,2022-11-11T14:00:00.000Z,1280.2,1281.6,1202.7,1261.6
1085,2022-11-11T13:00:00.000Z,1288.3,1302.6,1280.6,1280.6
1086,2022-11-11T12:00:00.000Z,1271.9,1287.6,1267.9,1287.5
1087,2022-11-11T11:00:00.000Z,1274.7,1286.8,1266.9,1272.8
1088,2022-11-11T10:00:00.000Z,1275.6,1275.6,1264.1,1273.3
1089,2022-11-11T09:00:00.000Z,1279.2,1283.3,1269.5,1277.2
1090,2022-11-11T08:00:00.000Z,1274.5,1285,1265.2,1282.2
1091,2022-11-11T07:00:00.000Z,1259.5,1280.6,1252.4,1274.9
1092,2022-11-11T06:00:00.000Z,1262.1,1268.8,1248.9,1262
1093,2022-11-11T05:00:00.000Z,1230.5,1267.5,1230.5,1263.7
1094,2022-11-11T04:00:00.000Z,1234.4,1241.3,1226,1226
1095,2022-11-11T03:00:00.000Z,1246.4,1246.4,1220.8,1236.4
1096,2022-11-11T02:00:00.000Z,1256.6,1264,1242.9,1245.2
1097,2022-11-11T01:00:00.000Z,1292.9,1301.5,1255.2,1256.6
1098,2022-11-11T00:00:00.000Z,1296.1,1300,1282.8,1293.5
1099,2022-11-13T00:00:00.000Z,1253.8,1261,1253.8,1258.4
1100,2022-11-12T23:00:00.000Z,1253.8,1255.5,1247.2,1254.2
1101,2022-11-12T22:00:00.000Z,1256.2,1260.9,1255.9,1259
1102,2022-11-12T21:00:00.000Z,1263.8,1264.5,1251.7,1255
1103,2022-11-12T20:00:00.000Z,1264.9,1264.9,1263.8,1263.8
1104,2022-11-12T19:00:00.000Z,1267.4,1268.5,1263,1264.4
1105,2022-11-12T18:00:00.000Z,1270.9,1270.9,1263,1267.2
1106,2022-11-12T17:00:00.000Z,1268.8,1272.1,1268.5,1272.1
1107,2022-11-12T16:00:00.000Z,1271.1,1273.8,1266.9,1268.9
1108,2022-11-12T15:00:00.000Z,1274.1,1277.1,1269.3,1272.6
1109,2022-11-12T14:00:00.000Z,1259.7,1278.3,1258.2,1276.1
1110,2022-11-12T13:00:00.000Z,1264.4,1264.4,1257.5,1263.9
1111,2022-11-12T12:00:00.000Z,1259.3,1264.4,1252.4,1264.4
1112,2022-11-12T11:00:00.000Z,1259.2,1260.5,1251.1,1256.9
1113,2022-11-12T10:00:00.000Z,1256,1267.8,1255.9,1258.6
1114,2022-11-12T09:00:00.000Z,1258.8,1262.7,1254.8,1255.8
1115,2022-11-12T08:00:00.000Z,1260,1263.3,1247.9,1259
1116,2022-11-12T07:00:00.000Z,1259.4,1271.1,1259.4,1262.5
1117,2022-11-12T06:00:00.000Z,1242.4,1263.4,1241.9,1260
1118,2022-11-12T05:00:00.000Z,1252.4,1252.4,1237.4,1240.9
1119,2022-11-12T04:00:00.000Z,1257.3,1263,1250.5,1253.9
1120,2022-11-12T03:00:00.000Z,1273.5,1273.5,1252.8,1256.5
1121,2022-11-12T02:00:00.000Z,1270.6,1282.7,1267.6,1282.7
1122,2022-11-12T01:00:00.000Z,1272,1275,1264.2,1271.5
1123,2022-11-12T00:00:00.000Z,1284.8,1286.2,1270.2,1270.2
1124,2022-11-14T00:00:00.000Z,1219.7,1225.9,1193.9,1205
1125,2022-11-13T23:00:00.000Z,1224.7,1224.7,1217.5,1219.8
1126,2022-11-13T22:00:00.000Z,1215.9,1226.8,1214.5,1226.8
1127,2022-11-13T21:00:00.000Z,1216.8,1229.4,1204.2,1217.5
1128,2022-11-13T20:00:00.000Z,1227.5,1228.4,1217.5,1217.5
1129,2022-11-13T19:00:00.000Z,1223.7,1228.7,1222.7,1228.2
1130,2022-11-13T18:00:00.000Z,1228.1,1228.1,1215.5,1223.5
1131,2022-11-13T17:00:00.000Z,1231.8,1231.8,1219.4,1225.9
1132,2022-11-13T16:00:00.000Z,1228.8,1233.1,1227.1,1232.8
1133,2022-11-13T15:00:00.000Z,1237.2,1237.2,1224,1229.9
1134,2022-11-13T14:00:00.000Z,1235.8,1238.1,1235.6,1235.9
1135,2022-11-13T13:00:00.000Z,1235.4,1244.1,1232.3,1240.4
1136,2022-11-13T12:00:00.000Z,1237.1,1239.9,1235.8,1236.2
1137,2022-11-13T11:00:00.000Z,1226.3,1242.3,1225,1239.4
1138,2022-11-13T10:00:00.000Z,1226.7,1231,1221.8,1229.6
1139,2022-11-13T09:00:00.000Z,1227.7,1229.8,1214.6,1224.5
1140,2022-11-13T08:00:00.000Z,1248,1249.7,1226.1,1228.9
1141,2022-11-13T07:00:00.000Z,1247.9,1249.8,1233.4,1248.9
1142,2022-11-13T06:00:00.000Z,1261.5,1261.5,1250,1250.1
1143,2022-11-13T05:00:00.000Z,1262.8,1262.8,1262.8,1262.8
1144,2022-11-13T04:00:00.000Z,1270,1270,1264.5,1264.8
1145,2022-11-13T03:00:00.000Z,1264.6,1268.4,1262.2,1267
1146,2022-11-13T02:00:00.000Z,1261.8,1263.9,1261.8,1263
1147,2022-11-13T01:00:00.000Z,1258,1263.6,1258,1261.7
1148,2022-11-13T00:00:00.000Z,1253.8,1261,1253.8,1258.4
1149,2022-11-15T00:00:00.000Z,1240.8,1249.3,1240.1,1243.4
1150,2022-11-14T23:00:00.000Z,1220.5,1244.6,1220.5,1240
1151,2022-11-14T22:00:00.000Z,1224.8,1224.8,1213.8,1218.8
1152,2022-11-14T21:00:00.000Z,1215.5,1226.5,1215.5,1226.5
1153,2022-11-14T20:00:00.000Z,1215.2,1220,1209.4,1212.9
1154,2022-11-14T19:00:00.000Z,1240.2,1241.9,1209.8,1212.7
1155,2022-11-14T18:00:00.000Z,1238,1242.6,1238,1242.6
1156,2022-11-14T17:00:00.000Z,1232.6,1240.1,1225.9,1239.5
1157,2022-11-14T16:00:00.000Z,1242.6,1246.1,1226.1,1228.4
1158,2022-11-14T15:00:00.000Z,1250.7,1251.7,1236.1,1243.5
1159,2022-11-14T14:00:00.000Z,1256.4,1260.4,1237.6,1248.4
1160,2022-11-14T13:00:00.000Z,1265.3,1284.6,1246.4,1257.9
1161,2022-11-14T12:00:00.000Z,1250,1262.3,1243.6,1261.5
1162,2022-11-14T11:00:00.000Z,1260.2,1262.7,1251.9,1251.9
1163,2022-11-14T10:00:00.000Z,1253.5,1258.4,1252.7,1257
1164,2022-11-14T09:00:00.000Z,1259.2,1260.7,1251.2,1260.7
1165,2022-11-14T08:00:00.000Z,1258.4,1270.7,1258.4,1259
1166,2022-11-14T07:00:00.000Z,1233.7,1257.1,1226,1257.1
1167,2022-11-14T06:00:00.000Z,1180.4,1236.7,1175.8,1234.8
1168,2022-11-14T05:00:00.000Z,1185.1,1187.1,1174.7,1180.4
1169,2022-11-14T04:00:00.000Z,1190.9,1190.9,1176.3,1182.7
1170,2022-11-14T03:00:00.000Z,1191,1195.4,1187.1,1195.4
1171,2022-11-14T02:00:00.000Z,1187.9,1190.5,1171.6,1190.5
1172,2022-11-14T01:00:00.000Z,1203.5,1206.9,1182.3,1188.2
1173,2022-11-14T00:00:00.000Z,1219.7,1225.9,1193.9,1205
1174,2022-11-16T00:00:00.000Z,1247.7,1253.6,1247.4,1250.2
1175,2022-11-15T23:00:00.000Z,1243.6,1250.4,1243.6,1249.6
1176,2022-11-15T22:00:00.000Z,1245.5,1247.8,1242.2,1244
1177,2022-11-15T21:00:00.000Z,1252.9,1253.8,1241.9,1243.4
1178,2022-11-15T20:00:00.000Z,1257,1261.4,1250.4,1252.4
1179,2022-11-15T19:00:00.000Z,1240,1254.3,1235.1,1254.3
1180,2022-11-15T18:00:00.000Z,1267.3,1267.3,1234.1,1241.4
1181,2022-11-15T17:00:00.000Z,1265.5,1271.8,1263.5,1266.3
1182,2022-11-15T16:00:00.000Z,1262.3,1268.5,1259.9,1264.5
1183,2022-11-15T15:00:00.000Z,1266.5,1273.2,1261.4,1263.5
1184,2022-11-15T14:00:00.000Z,1275.1,1275.5,1257.9,1264.8
1185,2022-11-15T13:00:00.000Z,1264.4,1287,1264.4,1274
1186,2022-11-15T12:00:00.000Z,1257.9,1266.7,1255.9,1266.7
1187,2022-11-15T11:00:00.000Z,1265.6,1269.3,1256.9,1260.5
1188,2022-11-15T10:00:00.000Z,1259.8,1262.6,1255.6,1261.3
1189,2022-11-15T09:00:00.000Z,1272.1,1276.9,1254.4,1257.8
1190,2022-11-15T08:00:00.000Z,1265.5,1275.7,1261.7,1271.4
1191,2022-11-15T07:00:00.000Z,1256.6,1269.8,1254.2,1266.4
1192,2022-11-15T06:00:00.000Z,1247.6,1255.7,1247.6,1253.2
1193,2022-11-15T05:00:00.000Z,1259.4,1259.5,1247.4,1247.4
1194,2022-11-15T04:00:00.000Z,1255.6,1256.5,1253.8,1253.8
1195,2022-11-15T03:00:00.000Z,1261.6,1261.6,1254.1,1256.1
1196,2022-11-15T02:00:00.000Z,1256,1261.8,1256,1261.7
1197,2022-11-15T01:00:00.000Z,1236.5,1257.3,1236.5,1256.5
